date,hh,state,distance,consumption
2020-03-06 05:30:00,125.5,home,0.0,0.0
2020-03-06 05:45:00,125.75,home,0.0,0.0
2020-03-06 06:00:00,126.0,home,0.0,0.0
2020-03-06 06:15:00,126.25,home,0.0,0.0
2020-03-06 06:30:00,126.5,home,0.0,0.0
2020-03-06 06:45:00,126.75,home,0.0,0.0
2020-03-06 07:00:00,127.0,home,0.0,0.0
2020-03-06 07:15:00,127.25,home,0.0,0.0
2020-03-06 07:30:00,127.5,home,0.0,0.0
2020-03-06 07:45:00,127.75,home,0.0,0.0
2020-03-06 08:00:00,128.0,home,0.0,0.0
2020-03-06 08:15:00,128.25,home,0.0,0.0
2020-03-06 08:30:00,128.5,home,0.0,0.0
2020-03-06 08:45:00,128.75,home,0.0,0.0
2020-03-06 09:00:00,129.0,home,0.0,0.0
2020-03-06 09:15:00,129.25,home,0.0,0.0
2020-03-06 09:30:00,129.5,driving,3.0,0.6415389781619477
2020-03-06 09:45:00,129.75,shopping,0.0,0.0
2020-03-06 10:00:00,130.0,shopping,0.0,0.0
2020-03-06 10:15:00,130.25,shopping,0.0,0.0
2020-03-06 10:30:00,130.5,shopping,0.0,0.0
2020-03-06 10:45:00,130.75,shopping,0.0,0.0
2020-03-06 11:00:00,131.0,shopping,0.0,0.0
2020-03-06 11:15:00,131.25,shopping,0.0,0.0
2020-03-06 11:30:00,131.5,shopping,0.0,0.0
2020-03-06 11:45:00,131.75,shopping,0.0,0.0
2020-03-06 12:00:00,132.0,shopping,0.0,0.0
2020-03-06 12:15:00,132.25,shopping,0.0,0.0
2020-03-06 12:30:00,132.5,shopping,0.0,0.0
2020-03-06 12:45:00,132.75,shopping,0.0,0.0
2020-03-06 13:00:00,133.0,shopping,0.0,0.0
2020-03-06 13:15:00,133.25,shopping,0.0,0.0
2020-03-06 13:30:00,133.5,shopping,0.0,0.0
2020-03-06 13:45:00,133.75,shopping,0.0,0.0
2020-03-06 14:00:00,134.0,shopping,0.0,0.0
2020-03-06 14:15:00,134.25,shopping,0.0,0.0
2020-03-06 14:30:00,134.5,shopping,0.0,0.0
2020-03-06 14:45:00,134.75,shopping,0.0,0.0
2020-03-06 15:00:00,135.0,shopping,0.0,0.0
2020-03-06 15:15:00,135.25,shopping,0.0,0.0
2020-03-06 15:30:00,135.5,shopping,0.0,0.0
2020-03-06 15:45:00,135.75,shopping,0.0,0.0
2020-03-06 16:00:00,136.0,shopping,0.0,0.0
2020-03-06 16:15:00,136.25,shopping,0.0,0.0
2020-03-06 16:30:00,136.5,shopping,0.0,0.0
2020-03-06 16:45:00,136.75,shopping,0.0,0.0
2020-03-06 17:00:00,137.0,shopping,0.0,0.0
2020-03-06 17:15:00,137.25,shopping,0.0,0.0
2020-03-06 17:30:00,137.5,shopping,0.0,0.0
2020-03-06 17:45:00,137.75,shopping,0.0,0.0
2020-03-06 18:00:00,138.0,shopping,0.0,0.0
2020-03-06 18:15:00,138.25,driving,1.5833333333333333,0.6609981869471028
2020-03-06 18:30:00,138.5,driving,1.5833333333333333,0.6609981869471028
2020-03-06 18:45:00,138.75,driving,1.5833333333333333,0.6609981869471028
2020-03-06 19:00:00,139.0,driving,1.5833333333333333,0.6609981869471028
2020-03-06 19:15:00,139.25,driving,1.5833333333333333,0.6609981869471028
2020-03-06 19:30:00,139.5,driving,1.5833333333333333,0.6609981869471028
2020-03-06 19:45:00,139.75,driving,1.5833333333333333,0.6609981869471028
2020-03-06 20:00:00,140.0,driving,1.5833333333333333,0.6609981869471028
2020-03-06 20:15:00,140.25,driving,1.5833333333333333,0.6609981869471028
2020-03-06 20:30:00,140.5,driving,1.5833333333333333,0.6609981869471028
2020-03-06 20:45:00,140.75,driving,1.5833333333333333,0.6609981869471028
2020-03-06 21:00:00,141.0,driving,1.5833333333333333,0.6609981869471028
2020-03-06 21:15:00,141.25,home,0.0,0.0
2020-03-06 21:30:00,141.5,home,0.0,0.0
2020-03-06 21:45:00,141.75,home,0.0,0.0
2020-03-06 22:00:00,142.0,home,0.0,0.0
2020-03-06 22:15:00,142.25,home,0.0,0.0
2020-03-06 22:30:00,142.5,home,0.0,0.0
2020-03-06 22:45:00,142.75,home,0.0,0.0
2020-03-06 23:00:00,143.0,home,0.0,0.0
2020-03-06 23:15:00,143.25,home,0.0,0.0
2020-03-06 23:30:00,143.5,home,0.0,0.0
2020-03-06 23:45:00,143.75,home,0.0,0.0
2020-03-07 00:00:00,144.0,home,0.0,0.0
2020-03-07 00:15:00,144.25,home,0.0,0.0
2020-03-07 00:30:00,144.5,home,0.0,0.0
2020-03-07 00:45:00,144.75,home,0.0,0.0
2020-03-07 01:00:00,145.0,home,0.0,0.0
2020-03-07 01:15:00,145.25,home,0.0,0.0
2020-03-07 01:30:00,145.5,home,0.0,0.0
2020-03-07 01:45:00,145.75,home,0.0,0.0
2020-03-07 02:00:00,146.0,home,0.0,0.0
2020-03-07 02:15:00,146.25,home,0.0,0.0
2020-03-07 02:30:00,146.5,home,0.0,0.0
2020-03-07 02:45:00,146.75,home,0.0,0.0
2020-03-07 03:00:00,147.0,home,0.0,0.0
2020-03-07 03:15:00,147.25,home,0.0,0.0
2020-03-07 03:30:00,147.5,home,0.0,0.0
2020-03-07 03:45:00,147.75,home,0.0,0.0
2020-03-07 04:00:00,148.0,home,0.0,0.0
2020-03-07 04:15:00,148.25,home,0.0,0.0
2020-03-07 04:30:00,148.5,home,0.0,0.0
2020-03-07 04:45:00,148.75,home,0.0,0.0
2020-03-07 05:00:00,149.0,home,0.0,0.0
2020-03-07 05:15:00,149.25,home,0.0,0.0
2020-03-07 05:30:00,149.5,home,0.0,0.0
2020-03-07 05:45:00,149.75,home,0.0,0.0
2020-03-07 06:00:00,150.0,home,0.0,0.0
2020-03-07 06:15:00,150.25,home,0.0,0.0
2020-03-07 06:30:00,150.5,home,0.0,0.0
2020-03-07 06:45:00,150.75,home,0.0,0.0
2020-03-07 07:00:00,151.0,home,0.0,0.0
2020-03-07 07:15:00,151.25,home,0.0,0.0
2020-03-07 07:30:00,151.5,home,0.0,0.0
2020-03-07 07:45:00,151.75,home,0.0,0.0
2020-03-07 08:00:00,152.0,home,0.0,0.0
2020-03-07 08:15:00,152.25,home,0.0,0.0
2020-03-07 08:30:00,152.5,home,0.0,0.0
2020-03-07 08:45:00,152.75,home,0.0,0.0
2020-03-07 09:00:00,153.0,home,0.0,0.0
2020-03-07 09:15:00,153.25,home,0.0,0.0
2020-03-07 09:30:00,153.5,home,0.0,0.0
2020-03-07 09:45:00,153.75,home,0.0,0.0
2020-03-07 10:00:00,154.0,home,0.0,0.0
2020-03-07 10:15:00,154.25,home,0.0,0.0
2020-03-07 10:30:00,154.5,home,0.0,0.0
2020-03-07 10:45:00,154.75,home,0.0,0.0
2020-03-07 11:00:00,155.0,home,0.0,0.0
2020-03-07 11:15:00,155.25,home,0.0,0.0
2020-03-07 11:30:00,155.5,home,0.0,0.0
2020-03-07 11:45:00,155.75,home,0.0,0.0
2020-03-07 12:00:00,156.0,home,0.0,0.0
2020-03-07 12:15:00,156.25,home,0.0,0.0
2020-03-07 12:30:00,156.5,home,0.0,0.0
2020-03-07 12:45:00,156.75,home,0.0,0.0
2020-03-07 13:00:00,157.0,home,0.0,0.0
2020-03-07 13:15:00,157.25,home,0.0,0.0
2020-03-07 13:30:00,157.5,home,0.0,0.0
2020-03-07 13:45:00,157.75,home,0.0,0.0
2020-03-07 14:00:00,158.0,home,0.0,0.0
2020-03-07 14:15:00,158.25,home,0.0,0.0
2020-03-07 14:30:00,158.5,home,0.0,0.0
2020-03-07 14:45:00,158.75,home,0.0,0.0
2020-03-07 15:00:00,159.0,home,0.0,0.0
2020-03-07 15:15:00,159.25,home,0.0,0.0
2020-03-07 15:30:00,159.5,home,0.0,0.0
2020-03-07 15:45:00,159.75,home,0.0,0.0
2020-03-07 16:00:00,160.0,home,0.0,0.0
2020-03-07 16:15:00,160.25,home,0.0,0.0
2020-03-07 16:30:00,160.5,home,0.0,0.0
2020-03-07 16:45:00,160.75,home,0.0,0.0
2020-03-07 17:00:00,161.0,home,0.0,0.0
2020-03-07 17:15:00,161.25,home,0.0,0.0
2020-03-07 17:30:00,161.5,home,0.0,0.0
2020-03-07 17:45:00,161.75,home,0.0,0.0
2020-03-07 18:00:00,162.0,home,0.0,0.0
2020-03-07 18:15:00,162.25,home,0.0,0.0
2020-03-07 18:30:00,162.5,home,0.0,0.0
2020-03-07 18:45:00,162.75,home,0.0,0.0
2020-03-07 19:00:00,163.0,home,0.0,0.0
2020-03-07 19:15:00,163.25,home,0.0,0.0
2020-03-07 19:30:00,163.5,home,0.0,0.0
2020-03-07 19:45:00,163.75,home,0.0,0.0
2020-03-07 20:00:00,164.0,home,0.0,0.0
2020-03-07 20:15:00,164.25,home,0.0,0.0
2020-03-07 20:30:00,164.5,home,0.0,0.0
2020-03-07 20:45:00,164.75,home,0.0,0.0
2020-03-07 21:00:00,165.0,home,0.0,0.0
2020-03-07 21:15:00,165.25,home,0.0,0.0
2020-03-07 21:30:00,165.5,home,0.0,0.0
2020-03-07 21:45:00,165.75,home,0.0,0.0
2020-03-07 22:00:00,166.0,home,0.0,0.0
2020-03-07 22:15:00,166.25,home,0.0,0.0
2020-03-07 22:30:00,166.5,home,0.0,0.0
2020-03-07 22:45:00,166.75,home,0.0,0.0
2020-03-07 23:00:00,167.0,home,0.0,0.0
2020-03-07 23:15:00,167.25,home,0.0,0.0
2020-03-07 23:30:00,167.5,home,0.0,0.0
2020-03-07 23:45:00,167.75,home,0.0,0.0
